timestamp_ms,frame_number,trial,HEAD_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
30504,890,STILL,0.00033276,0.00070074,0.00031008,0.00021842,0.00036609,0.00036840,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30536,891,STILL,0.00026949,0.00055130,0.00031990,0.00021304,0.00059479,0.00040378,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30568,892,STILL,0.00032323,0.00044026,0.00035671,0.00024406,0.00067752,0.00039116,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30600,893,STILL,0.00031794,0.00047471,0.00034529,0.00030352,0.00076272,0.00043470,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30632,894,STILL,0.00032720,0.00061434,0.00030417,0.00029061,0.00090782,0.00035828,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30664,895,STILL,0.00032311,0.00069392,0.00025569,0.00027244,0.00089625,0.00044407,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30696,896,STILL,0.00031450,0.00077604,0.00022570,0.00026372,0.00088032,0.00051767,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30728,897,STILL,0.00026795,0.00068697,0.00019536,0.00028500,0.00098326,0.00055332,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30760,898,STILL,0.00028343,0.00071067,0.00016698,0.00026490,0.00091612,0.00051170,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30808,899,STILL,0.00027044,0.00075290,0.00013085,0.00026656,0.00073487,0.00049642,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30840,900,STILL,0.00017387,0.00076160,0.00011097,0.00026268,0.00071931,0.00051331,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30864,901,STILL,0.00015506,0.00072046,0.00010524,0.00016682,0.00069022,0.00050791,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30904,902,STILL,0.00017356,0.00067123,0.00010586,0.00019706,0.00053506,0.00053204,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30935,903,STILL,0.00024846,0.00063235,0.00010791,0.00021122,0.00059410,0.00044889,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30968,904,STILL,0.00024892,0.00060766,0.00012424,0.00022895,0.00059670,0.00042810,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31000,905,STILL,0.00026191,0.00072736,0.00015668,0.00019350,0.00048258,0.00035374,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31032,906,STILL,0.00020957,0.00072158,0.00019050,0.00021662,0.00049790,0.00034231,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31064,907,STILL,0.00021579,0.00069094,0.00018597,0.00023073,0.00064318,0.00047084,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31096,908,STILL,0.00025413,0.00066416,0.00016817,0.00018974,0.00079396,0.00045576,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31128,909,STILL,0.00027719,0.00067234,0.00017238,0.00028380,0.00081471,0.00050106,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31160,910,STILL,0.00025837,0.00065719,0.00019027,0.00037302,0.00102918,0.00057667,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31209,911,STILL,0.00022361,0.00073367,0.00022707,0.00038025,0.00125768,0.00064198,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31226,912,STILL,0.00022058,0.00065690,0.00024806,0.00038485,0.00137918,0.00060359,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31258,913,STILL,0.00021777,0.00059838,0.00024977,0.00042852,0.00139563,0.00070697,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31304,914,STILL,0.00022415,0.00062397,0.00032916,0.00043190,0.00139836,0.00070445,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31336,915,STILL,0.00023413,0.00061477,0.00033674,0.00041191,0.00117976,0.00054945,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31369,916,STILL,0.00020315,0.00059177,0.00033645,0.00042167,0.00104783,0.00057255,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31400,917,STILL,0.00018733,0.00061936,0.00035059,0.00033331,0.00100244,0.00055417,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31432,918,STILL,0.00013067,0.00051387,0.00031730,0.00021438,0.00077772,0.00045722,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31465,919,STILL,0.00009151,0.00037701,0.00029311,0.00020625,0.00052708,0.00039517,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31497,920,STILL,0.00009064,0.00043441,0.00026149,0.00018982,0.00044725,0.00036694,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31528,921,STILL,0.00008718,0.00039027,0.00023338,0.00015597,0.00040203,0.00031470,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31576,922,STILL,0.00009318,0.00036781,0.00013346,0.00020999,0.00039946,0.00044466,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31609,923,STILL,0.00008979,0.00035535,0.00014432,0.00022306,0.00042588,0.00047491,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31634,924,STILL,0.00007448,0.00034747,0.00013954,0.00020648,0.00034837,0.00041666,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31666,925,STILL,0.00008847,0.00031330,0.00012792,0.00023471,0.00031292,0.00036758,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31704,926,STILL,0.00008504,0.00038858,0.00013209,0.00023710,0.00034099,0.00035990,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31736,927,STILL,0.00009703,0.00043768,0.00013693,0.00024799,0.00035647,0.00036160,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31768,928,STILL,0.00011082,0.00060637,0.00014820,0.00024634,0.00029189,0.00038925,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31800,929,STILL,0.00013410,0.00066223,0.00021396,0.00036714,0.00046170,0.00048638,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31832,930,STILL,0.00013981,0.00078220,0.00022134,0.00031356,0.00055870,0.00039510,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31864,931,STILL,0.00012926,0.00074671,0.00021282,0.00030753,0.00056112,0.00038305,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31896,932,STILL,0.00013917,0.00079345,0.00022301,0.00031062,0.00055061,0.00052788,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31928,933,STILL,0.00013566,0.00077553,0.00021863,0.00028297,0.00057288,0.00057825,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31977,934,STILL,0.00014424,0.00072183,0.00023267,0.00031238,0.00060800,0.00060647,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31998,935,STILL,0.00013107,0.00068231,0.00021668,0.00029747,0.00059665,0.00060060,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32030,936,STILL,0.00013635,0.00050523,0.00019611,0.00029571,0.00072729,0.00057105,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32062,937,STILL,0.00011391,0.00051488,0.00012870,0.00017245,0.00056833,0.00054575,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32103,938,STILL,0.00009635,0.00041284,0.00012136,0.00015835,0.00046870,0.00049775,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32136,939,STILL,0.00011359,0.00055468,0.00012059,0.00015744,0.00047139,0.00051028,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32168,940,STILL,0.00010276,0.00053890,0.00011067,0.00016401,0.00046812,0.00047871,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32200,941,STILL,0.00011382,0.00054944,0.00010927,0.00016257,0.00043525,0.00043422,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32233,942,STILL,0.00012856,0.00069225,0.00011598,0.00015120,0.00041635,0.00064887,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32264,943,STILL,0.00014454,0.00073557,0.00011517,0.00014420,0.00041705,0.00080791,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32296,944,STILL,0.00013155,0.00079645,0.00014260,0.00014463,0.00028679,0.00083096,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32344,945,STILL,0.00015902,0.00074675,0.00015887,0.00013541,0.00027771,0.00073216,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32376,946,STILL,0.00016160,0.00071991,0.00015253,0.00014347,0.00031441,0.00076769,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32407,947,STILL,0.00014340,0.00059269,0.00017384,0.00018725,0.00032481,0.00080299,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32423,948,STILL,0.00014410,0.00057694,0.00018785,0.00019977,0.00039016,0.00074246,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32455,949,STILL,0.00015221,0.00071189,0.00027072,0.00023185,0.00040119,0.00096295,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32504,950,STILL,0.00018952,0.00064461,0.00026946,0.00022128,0.00038356,0.00076398,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32536,951,STILL,0.00017729,0.00062333,0.00028618,0.00023540,0.00034900,0.00067122,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32568,952,STILL,0.00018167,0.00064523,0.00026640,0.00023037,0.00038367,0.00099940,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32600,953,STILL,0.00015461,0.00060716,0.00024858,0.00022816,0.00041766,0.00103655,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32632,954,STILL,0.00015079,0.00065995,0.00024015,0.00024113,0.00044479,0.00101840,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32664,955,STILL,0.00015637,0.00068878,0.00022017,0.00020828,0.00042163,0.00094528,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32697,956,STILL,0.00017013,0.00071451,0.00020240,0.00019516,0.00039052,0.00092772,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32745,957,STILL,0.00013739,0.00056685,0.00016970,0.00016848,0.00045830,0.00068632,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32777,958,STILL,0.00009286,0.00048821,0.00014397,0.00018329,0.00054046,0.00069572,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32801,959,STILL,0.00016776,0.00044935,0.00012444,0.00016615,0.00085791,0.00072168,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32832,960,STILL,0.00020409,0.00033364,0.00015257,0.00018236,0.00086697,0.00038692,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32864,961,STILL,0.00022118,0.00034034,0.00015419,0.00018193,0.00109267,0.00046501,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32905,962,STILL,0.00021602,0.00035620,0.00018313,0.00017010,0.00108211,0.00044308,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32936,963,STILL,0.00031111,0.00031350,0.00018499,0.00019852,0.00112954,0.00048383,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32969,964,STILL,0.00031343,0.00034241,0.00021357,0.00019395,0.00128670,0.00045750,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33001,965,STILL,0.00031597,0.00037245,0.00018688,0.00020241,0.00122190,0.00049533,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33032,966,STILL,0.00030840,0.00046062,0.00022971,0.00018956,0.00108683,0.00047175,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33064,967,STILL,0.00024071,0.00051899,0.00028512,0.00021444,0.00076898,0.00044962,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33113,968,STILL,0.00021215,0.00054196,0.00026826,0.00020996,0.00074056,0.00058794,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33145,969,STILL,0.00024252,0.00071401,0.00026690,0.00021925,0.00049194,0.00049706,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33166,970,STILL,0.00024776,0.00069685,0.00026076,0.00020742,0.00042509,0.00054066,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33197,971,STILL,0.00014707,0.00070930,0.00025865,0.00018399,0.00048309,0.00053528,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33229,972,STILL,0.00015347,0.00075145,0.00024934,0.00019723,0.00042325,0.00065424,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33260,973,STILL,0.00017922,0.00076018,0.00023831,0.00020009,0.00046243,0.00068841,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33305,974,STILL,0.00021450,0.00075255,0.00021294,0.00020711,0.00052564,0.00082335,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33337,975,STILL,0.00023553,0.00073612,0.00020745,0.00025290,0.00062638,0.00084338,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33368,976,STILL,0.00022794,0.00069558,0.00019705,0.00025991,0.00070912,0.00074097,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33400,977,STILL,0.00017628,0.00062474,0.00021832,0.00028415,0.00070807,0.00073560,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33432,978,STILL,0.00022528,0.00067476,0.00025201,0.00028040,0.00075407,0.00076620,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33464,979,STILL,0.00024255,0.00068033,0.00027132,0.00028494,0.00065421,0.00075058,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33513,980,STILL,0.00025581,0.00072803,0.00027453,0.00037413,0.00062372,0.00073146,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33545,981,STILL,0.00025119,0.00071784,0.00028458,0.00039586,0.00072278,0.00067857,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33576,982,STILL,0.00020805,0.00067129,0.00028252,0.00037658,0.00067735,0.00059574,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33607,983,STILL,0.00019316,0.00079282,0.00025517,0.00033802,0.00059931,0.00051122,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33638,984,STILL,0.00019329,0.00091846,0.00025534,0.00032407,0.00056913,0.00058141,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33655,985,STILL,0.00020655,0.00080929,0.00024859,0.00028952,0.00059616,0.00072545,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33705,986,STILL,0.00020133,0.00076280,0.00026620,0.00032850,0.00059487,0.00073616,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33736,987,STILL,0.00020027,0.00086383,0.00026247,0.00036622,0.00064362,0.00078059,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33768,988,STILL,0.00017786,0.00072786,0.00031528,0.00025138,0.00060312,0.00081496,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33800,989,STILL,0.00023458,0.00088724,0.00030528,0.00021677,0.00046941,0.00089508,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
33833,990,STILL,0.00024586,0.00089479,0.00029971,0.00021685,0.00048560,0.00081399,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
