timestamp_ms,frame_number,HEAD_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
135349,4014,,0.01817402,0.00857953,0.00899496,0.00880607,0.00782648,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
135381,4015,,0.02007567,0.00903054,0.00881585,0.00808518,0.00785258,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
146899,4277,0.01202183,0.02105470,0.01943178,0.01658526,,,RELIABLE,RELIABLE,RELIABLE,PARTIAL,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
146931,4278,0.01068478,0.02041360,0.02009754,0.01788662,,,RELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
146963,4279,0.01101962,0.02234656,0.01932153,0.01956422,,,RELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
146994,4280,0.01064196,0.02460123,0.01977791,0.01937409,,,RELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147043,4281,0.01334494,0.02273657,0.01765616,0.01739838,,,RELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147075,4282,0.01243571,0.02188331,0.01645776,0.01705144,,,RELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147107,4283,0.01076697,0.02072753,0.01683753,0.01624250,,,RELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147140,4284,0.01043213,0.01972196,0.01778589,0.01550868,,,RELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147171,4285,0.01801419,0.01769547,0.01644994,0.01505889,,,PARTIAL,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147203,4286,0.01883899,0.01697175,0.01693840,0.01338615,,,PARTIAL,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,MOVING,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147235,4287,,0.01498459,0.01784980,0.01114052,,,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,UNRELIABLE,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,UNCERTAIN,MOVING
147267,4288,,0.01241751,0.01809920,0.00970306,,0.00000000,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,STATIONARY,MOVING
147299,4289,,0.01256655,0.01825799,0.00920923,,0.00291186,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,STATIONARY,MOVING
147331,4290,,0.01341050,0.01778311,0.00767967,,0.00263414,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,STATIONARY,MOVING
147363,4291,,0.01420758,0.01720542,0.00672458,,0.00297726,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,STATIONARY,MOVING
147410,4292,,0.01559433,0.01561621,0.00633748,,0.00774948,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,STATIONARY,MOVING
147443,4293,,0.01661045,0.01553760,0.00563005,,0.00690295,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,STATIONARY,MOVING
147475,4294,,0.01770886,0.01461493,0.00540493,,0.00652796,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,UNRELIABLE,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,UNCERTAIN,STATIONARY,MOVING
147507,4295,,0.01894824,0.01220906,0.00468218,0.00000000,0.00724541,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,STATIONARY,STATIONARY,MOVING
147539,4296,,0.01879444,0.01023587,0.00471360,0.00725674,0.00741311,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,STATIONARY,STATIONARY,MOVING
147571,4297,,0.01820285,0.00854744,0.00466080,0.00655574,0.00754875,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,STATIONARY,STATIONARY,MOVING
147603,4298,,0.01728826,0.00745969,0.00454863,0.00665143,0.01058045,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,STATIONARY,STATIONARY,MOVING
147635,4299,,0.01638905,0.00711195,0.00516010,0.00669009,0.01133941,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,STATIONARY,STATIONARY,MOVING
147667,4300,,0.01432214,0.00681334,0.00513627,0.00606374,0.00935079,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147699,4301,,0.01501960,0.00679907,0.00580352,0.00709693,0.00956324,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147731,4302,,0.01516640,0.00692854,0.00647771,0.00738694,0.00958070,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147763,4303,,0.01380077,0.00681590,0.00670698,0.00722767,0.00908869,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147811,4304,,0.01401974,0.00728628,0.00733156,0.00703902,0.00900537,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147843,4305,,0.01489585,0.00730612,0.00750467,0.00692540,0.00874103,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147875,4306,,0.01551377,0.00788517,0.00805003,0.00670913,0.00561297,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147906,4307,,0.01588393,0.00805519,0.00748047,0.00635461,0.00446372,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147939,4308,,0.01570480,0.00799215,0.00738926,0.00788628,0.00459886,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
147971,4309,,0.01402564,0.00744296,0.00638470,0.00673793,0.00409379,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148003,4310,,0.01241722,0.00710277,0.00560305,0.00596702,0.00388753,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148035,4311,,0.01200152,0.00663460,0.00533688,0.00526996,0.00323606,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148067,4312,,0.01105555,0.00641583,0.00445118,0.00570560,0.00277899,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148099,4313,,0.00890542,0.00584348,0.00448351,0.00784197,0.00434888,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148131,4314,,0.00747316,0.00542466,0.00427998,0.00788928,0.00523320,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148179,4315,,0.01001048,0.00703189,0.00511533,0.01056821,0.00836574,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148211,4316,,0.01198193,0.00827497,0.00567852,0.00962095,0.00885837,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148242,4317,,0.01688739,0.01457233,0.00914661,0.01389008,0.01167397,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148274,4318,,0.02614977,0.02424215,0.01423115,0.01455921,0.01340188,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
148307,4319,,0.03500266,0.03107461,0.01810178,0.01845952,0.01490006,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,STATIONARY,MOVING,STATIONARY,MOVING
148339,4320,0.00000000,0.04117457,0.03310815,0.02022972,0.02116012,0.01587660,PARTIAL,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148371,4321,0.01587939,0.05996664,0.05135607,0.03028571,0.02530706,0.02198501,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148403,4322,0.01588591,0.06254174,0.05270430,0.03092806,0.02535684,0.02187064,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148435,4323,0.01397961,0.06288857,0.05830816,0.03290688,0.02297068,0.02170787,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148467,4324,0.01449273,0.08361329,0.07797963,0.04433476,0.03480568,0.02861872,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148500,4325,0.01350013,0.08159008,0.07502415,0.04431000,0.03373277,0.03139289,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148532,4326,0.01196760,0.07344001,0.06533480,0.04002465,0.03371550,0.02990921,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148579,4327,0.01055598,0.06427439,0.05888685,0.03629436,0.03017445,0.02870552,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148612,4328,0.00955010,0.05758773,0.05672437,0.03421211,0.02685810,0.02764089,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148644,4329,0.00798612,0.03875216,0.03869900,0.02360475,0.02034027,0.01981494,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148676,4330,0.00631753,0.03575015,0.03693286,0.02252433,0.02011099,0.01961374,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148708,4331,0.00525274,0.03149671,0.02870312,0.01955473,0.01946198,0.01685625,RELIABLE,PARTIAL,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148739,4332,0.00352972,0.00812257,0.00762348,0.00710116,0.00678884,0.00884912,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148771,4333,0.00276492,0.00480620,0.00411457,0.00371970,0.00346307,0.00334281,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148803,4334,0.00288378,0.00371527,0.00436172,0.00301026,0.00261710,0.00291347,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148836,4335,0.00356165,0.00333504,0.00450197,0.00274637,0.00227313,0.00270924,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148867,4336,0.00382094,0.00340707,0.00443945,0.00266137,0.00181833,0.00238433,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148899,4337,0.00429463,0.00293709,0.00430810,0.00258642,0.00156915,0.00266435,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148948,4338,0.00479709,0.00306476,0.00467619,0.00266629,0.00126180,0.00241277,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
148980,4339,0.00509232,0.00288062,0.00489675,0.00273931,0.00128000,0.00239654,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
149011,4340,0.00535816,0.00252475,0.00472573,0.00273029,0.00132028,0.00244894,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149043,4341,0.00527119,0.00261794,0.00459012,0.00272815,0.00135844,0.00281724,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149076,4342,0.00505871,0.00234823,0.00370091,0.00254080,0.00142826,0.00295744,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149107,4343,0.00428958,0.00235116,0.00284452,0.00239156,0.00174975,0.00297720,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149139,4344,0.00403943,0.00219875,0.00253600,0.00235156,0.00185358,0.00301937,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149171,4345,0.00335286,0.00218753,0.00214003,0.00229065,0.00229092,0.00332269,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149203,4346,0.00262658,0.00205208,0.00183505,0.00202250,0.00218164,0.00295400,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149235,4347,0.00217645,0.00197792,0.00158382,0.00188735,0.00218898,0.00276805,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149267,4348,0.00191743,0.00190222,0.00173869,0.00190067,0.00221140,0.00283503,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149299,4349,0.00192016,0.00162384,0.00156361,0.00167844,0.00195584,0.00234468,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149347,4350,0.00157806,0.00166435,0.00164040,0.00161471,0.00219317,0.00239751,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149379,4351,0.00166399,0.00172657,0.00170285,0.00146198,0.00204002,0.00246542,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149411,4352,0.00148735,0.00173585,0.00166377,0.00127567,0.00199284,0.00242172,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149443,4353,0.00130059,0.00182960,0.00167822,0.00114395,0.00154265,0.00201671,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149475,4354,0.00124228,0.00180279,0.00148768,0.00092854,0.00149381,0.00189778,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149507,4355,0.00122567,0.00191047,0.00149513,0.00085536,0.00148082,0.00191020,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149539,4356,0.00098311,0.00204679,0.00120538,0.00055707,0.00131937,0.00175033,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149571,4357,0.00072610,0.00206348,0.00099839,0.00051539,0.00146461,0.00174366,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149603,4358,0.00073039,0.00203068,0.00080918,0.00035345,0.00099961,0.00143795,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149635,4359,0.00061965,0.00197938,0.00071994,0.00031215,0.00082094,0.00113657,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149668,4360,0.00059261,0.00194991,0.00079147,0.00033129,0.00082408,0.00127853,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149715,4361,0.00075022,0.00193409,0.00077893,0.00038629,0.00077934,0.00129258,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149747,4362,0.00076981,0.00203637,0.00088346,0.00043226,0.00110830,0.00162794,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149779,4363,0.00094530,0.00193035,0.00087645,0.00052048,0.00109997,0.00191833,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149811,4364,0.00126188,0.00185085,0.00094341,0.00056106,0.00114166,0.00169419,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149844,4365,0.00128590,0.00189247,0.00109243,0.00062379,0.00103412,0.00164109,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149876,4366,0.00139752,0.00176256,0.00133496,0.00092647,0.00137797,0.00255405,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149908,4367,0.00129055,0.00173989,0.00171191,0.00112655,0.00163750,0.00260840,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149939,4368,0.00129844,0.00161085,0.00164815,0.00111825,0.00158526,0.00240598,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
149971,4369,0.00147609,0.00160997,0.00182760,0.00111287,0.00203920,0.00236621,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150004,4370,0.00183769,0.00139172,0.00170052,0.00117830,0.00258346,0.00275696,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150035,4371,0.00231300,0.00140763,0.00184803,0.00125198,0.00281750,0.00351481,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150068,4372,0.00283138,0.00137851,0.00204129,0.00136676,0.00362596,0.00378492,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150116,4373,0.00325806,0.00148924,0.00237509,0.00145397,0.00377188,0.00381376,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150147,4374,0.00402495,0.00153706,0.00212883,0.00120444,0.00361966,0.00348762,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150179,4375,0.00458606,0.00152322,0.00191834,0.00119182,0.00362639,0.00415863,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150211,4376,0.00499167,0.00165931,0.00206175,0.00120284,0.00356617,0.00422020,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150243,4377,0.00526400,0.00158699,0.00196222,0.00114391,0.00335199,0.00404662,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150276,4378,0.00531948,0.00159220,0.00221310,0.00109634,0.00270714,0.00337449,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150307,4379,0.00490132,0.00185362,0.00230457,0.00091701,0.00235871,0.00241408,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150340,4380,0.00419213,0.00189441,0.00198730,0.00076723,0.00162133,0.00254127,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150371,4381,0.00381897,0.00174317,0.00166895,0.00078892,0.00168967,0.00353685,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
150403,4382,0.00317958,0.00180192,0.00167728,0.00075643,0.00210840,0.00293573,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
